Tiempo PosX PosY PosZ DesX DesY DesZ Dmin Dcr
0.1500000000000001 -0.10596501802678869 0.8929816345214413 0.04478545452187377 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.656898457198563 0.05
0.1520000000000001 -0.10597314709382637 0.8929968050254603 0.04477056347995009 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6655864096299409 0.05
0.1540000000000001 -0.10598100846592551 0.8930114227201684 0.044756686196106094 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6625784107799071 0.05
0.1560000000000001 -0.10598860957367257 0.8930255058162084 0.04474376472375666 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6623867189381241 0.05
0.1580000000000001 -0.10599595772883318 0.8930390720465918 0.04473174393893531 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6602153591916207 0.05
0.16000000000000011 -0.1060030601197712 0.8930521386704176 0.04472057143365152 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6634668056232629 0.05
0.16200000000000012 -0.10600992380751927 0.8930647224773911 0.04471019741071708 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6475432112358863 0.05
0.16400000000000012 -0.1060165557224547 0.8930768397930515 0.04470057458030871 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6519359232119029 0.05
0.16600000000000012 -0.10602296266153174 0.8930885064846166 0.044691658058493955 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6673180897239699 0.05
0.16800000000000012 -0.10602915128603027 0.8930997379673707 0.04468340526790743 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6492152196438246 0.05
0.17000000000000012 -0.10603512811977847 0.8931105492115251 0.04467577584073987 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6517755738624338 0.05
0.17200000000000013 -0.10604089954781448 0.8931209547494832 0.04466873152416015 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6579417196312021 0.05
0.17400000000000013 -0.10604647181544855 0.8931309686834512 0.04466223608828068 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6438355082449077 0.05
0.17600000000000013 -0.1060518510276949 0.8931406046933457 0.04465625523673733 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6463351046428563 0.05
0.17800000000000013 -0.10605704314904184 0.8931498760449403 0.04465075651994946 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6607475519543686 0.05
0.18000000000000013 -0.10606205400353033 0.8931587955982172 0.04464570925109254 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6623633137246765 0.05
0.18200000000000013 -0.10606688927511504 0.8931673758158722 0.04464108442481057 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6468773778023509 0.05
0.18400000000000014 -0.1060715545082821 0.8931756287719473 0.044636854638675005 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6549407895860504 0.05
0.18600000000000014 -0.1060760551088991 0.8931835661605506 0.04463299401738993 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6470606831163317 0.05
0.18800000000000014 -0.10608039634527705 0.8931911993046353 0.04462947813972287 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6552546478034995 0.05
0.19000000000000014 -0.10608458334942117 0.8931985391648111 0.04462628396814039 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6439230171988539 0.05
0.19200000000000014 -0.10608862111845456 0.8932055963481657 0.04462338978111555 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6502336940883886 0.05
0.19400000000000014 -0.10609251451619332 0.8932123811170698 0.04462077510806445 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.657652703583532 0.05
0.19600000000000015 -0.10609626827485928 0.8932189033979498 0.04461842066686669 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.644045079604123 0.05
0.19800000000000015 -0.10609988699691342 0.8932251727900096 0.044616308303921465 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6591689955028868 0.05
0.20000000000000015 -0.10610337515699582 0.8932311985738838 0.044614420936675614 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6576657620272324 0.05
0.20200000000000015 -0.10610673710395893 0.8932369897202133 0.04461274249857192 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6588190590490257 0.05
0.20400000000000015 -0.10610997706298239 0.8932425548981227 0.04461125788635184 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6482801610296569 0.05
0.20600000000000016 -0.10611309913775638 0.893247902483598 0.04460995290964709 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6446269725957774 0.05
0.20800000000000016 -0.10611610731272458 0.8932530405677485 0.04460881424279595 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6387169257296017 0.05
0.21000000000000016 -0.10611900545537555 0.8932579769649446 0.04460782937881433 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.656809021481257 0.05
0.21200000000000016 -0.10612179731857478 0.8932627192208293 0.04460698658545653 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6453552186484242 0.05
0.21400000000000016 -0.10612448654292737 0.893267274620192 0.04460627486329263 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6375788978934998 0.05
0.21600000000000016 -0.10612707665916625 0.8932716501947003 0.044605683905739046 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6537017708408024 0.05
0.21800000000000017 -0.10612957109055586 0.8932758527304878 0.04460520406096491 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6440212601571937 0.05
0.22000000000000017 -0.10613197315530701 0.8932798887755922 0.04460482629561913 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6493991178398419 0.05
0.22200000000000017 -0.10613428606899585 0.8932837646472386 0.04460454216029652 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.632987525587603 0.05
0.22400000000000017 -0.10613651294698254 0.8932874864389722 0.04460434375668745 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6477598687272588 0.05
0.22600000000000017 -0.10613865680682372 0.8932910600276303 0.044604223706338764 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.650270674323135 0.05
0.22800000000000017 -0.10614072057067447 0.8932944910801595 0.04460417512096582 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6507814584990066 0.05
0.23000000000000018 -0.1061427070676762 0.8932977850602729 0.044604191574251606 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.644528577374649 0.05
0.23200000000000018 -0.10614461903632659 0.8933009472349486 0.044604267075068676 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6460116115777523 0.05
0.23400000000000018 -0.10614645912682717 0.89330398268077 0.04460439604206842 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6560931782998156 0.05
0.23600000000000018 -0.10614822990340796 0.8933068962901067 0.04460457327957679 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6464031263333097 0.05
0.23800000000000018 -0.10614993384662402 0.8933096927771395 0.04460479395473918 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6426056508025999 0.05
0.24000000000000019 -0.10615157335562245 0.8933123766837269 0.04460505357586311 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6530359225345292 0.05
0.2420000000000002 -0.10615315075037828 0.893314952385118 0.04460534797189855 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6363310525943802 0.05
0.2440000000000002 -0.1061546682738972 0.8933174240955114 0.04460567327301174 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6409356286425447 0.05
0.2460000000000002 -0.106156128094382 0.8933197958734608 0.044606025892198004 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6455433277037181 0.05
0.2480000000000002 -0.10615753230736397 0.8933220716271326 0.04460640250788628 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6401168200677314 0.05
0.25000000000000017 -0.10615888293779553 0.8933242551194143 0.044606800047488626 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6427031690323142 0.05
0.25200000000000017 -0.106160181942105 0.8933263499728775 0.044607215671852496 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6485650703928962 0.05
0.25400000000000017 -0.1061614312102109 0.8933283596745977 0.04460764676056733 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6453487963517863 0.05
0.25600000000000017 -0.1061626325674971 0.8933302875808323 0.04460809089809012 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.641801715272863 0.05
0.2580000000000002 -0.10616378777674598 0.8933321369215621 0.044608545860645554 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6421642590031191 0.05
0.2600000000000002 -0.10616489854003094 0.8933339108048949 0.04460900960386319 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6410483577571544 0.05
0.2620000000000002 -0.10616596650056762 0.8933356122213378 0.0446094802511173 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6519474825715819 0.05
0.2640000000000002 -0.10616699324452303 0.8933372440479376 0.04460995608253365 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6464487774212304 0.05
0.2660000000000002 -0.10616798030278336 0.8933388090522939 0.044610435524624986 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6413620954330177 0.05
0.2680000000000002 -0.10616892915267932 0.8933403098964491 0.04461091714052903 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6493764059858493 0.05
0.2700000000000002 -0.10616984121967034 0.8933417491406539 0.0446113996208147 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6399950410578084 0.05
0.2720000000000002 -0.1061707178789872 0.8933431292470152 0.04461188177482969 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6474179371643427 0.05
0.2740000000000002 -0.10617156045723335 0.893344452583027 0.0446123625225556 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6406983868447365 0.05
0.2760000000000002 -0.10617237023394563 0.8933457214249887 0.044612840886949834 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6440267412346377 0.05
0.2780000000000002 -0.10617314844311407 0.8933469379613102 0.044613315986748114 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6304007952464656 0.05
0.2800000000000002 -0.10617389627466159 0.893348104295713 0.04461378702969612 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6432740025960948 0.05
0.2820000000000002 -0.10617461487588427 0.8933492224503234 0.044614253306197144 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6459422195374498 0.05
0.2840000000000002 -0.1061753053528525 0.8933502943686626 0.04461471418334462 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6400806165230128 0.05
0.2860000000000002 -0.10617596877177339 0.8933513219185407 0.04461516909932289 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6425726448807496 0.05
0.2880000000000002 -0.10617660616031566 0.8933523068948511 0.04461561755815796 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6334388540187177 0.05
0.2900000000000002 -0.10617721850889593 0.8933532510222701 0.04461605912479033 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.633992398635141 0.05
0.2920000000000002 -0.10617780677192987 0.8933541559578678 0.044616493420464504 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6466260874057626 0.05
0.2940000000000002 -0.1061783718690463 0.8933550232936275 0.04461692011840396 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6379192812049033 0.05
0.2960000000000002 -0.10617891468626561 0.8933558545588799 0.044617338939768436 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6355629612924847 0.05
0.2980000000000002 -0.10617943607714417 0.8933566512226523 0.04461774964986606 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6293202320959708 0.05
0.3000000000000002 -0.10617993686388437 0.8933574146959381 0.044618152054614585 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6453433464290514 0.05
0.3020000000000002 -0.10618041783841158 0.8933581463338858 0.04461854599723056 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6348407610353664 0.05
0.3040000000000002 -0.1061808797634177 0.893358847437911 0.0446189313551405 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6406427611434498 0.05
0.3060000000000002 -0.10618132337337362 0.8933595192577375 0.04461930803709302 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6354856283651735 0.05
0.3080000000000002 -0.10618174937551032 0.8933601629933601 0.04461967598046648 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6257304190610735 0.05
0.3100000000000002 -0.10618215845076952 0.8933607797969438 0.044620035148758425 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6412467899858827 0.05
0.3120000000000002 -0.10618255125472412 0.8933613707746537 0.04462038552924552 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6447684950869836 0.05
0.3140000000000002 -0.10618292841847013 0.8933619369884157 0.04462072713080256 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6301478772188005 0.05
0.3160000000000002 -0.1061832905494905 0.8933624794576192 0.044621059981877015 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6437259369429025 0.05
0.3180000000000002 -0.10618363823249054 0.8933629991607539 0.04462138412860092 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6381083201570452 0.05
0.32000000000000023 -0.10618397203020744 0.8933634970369922 0.04462169963303758 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6297586713975405 0.05
0.32200000000000023 -0.10618429248419288 0.8933639739877084 0.0446220065715571 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6345371767022043 0.05
0.32400000000000023 -0.10618460011557021 0.8933644308779459 0.04462230503332179 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6278561673036298 0.05
0.32600000000000023 -0.10618489542576753 0.8933648685378306 0.04462259511889008 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6294391081274799 0.05
0.32800000000000024 -0.10618517889722613 0.8933652877639319 0.044622876938917005 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6315420347480387 0.05
0.33000000000000024 -0.1061854509940848 0.8933656893205709 0.0446231506129561 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6295912424361503 0.05
0.33200000000000024 -0.10618571216284292 0.8933660739410861 0.04462341626834945 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6322873384098135 0.05
0.33400000000000024 -0.10618596283299994 0.8933664423290453 0.04462367403920406 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6213776097524828 0.05
0.33600000000000024 -0.10618620341767422 0.893366795159417 0.04462392406544527 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6267722444712416 0.05
0.33800000000000024 -0.10618643431420058 0.8933671330796961 0.04462416649194828 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.639119765103572 0.05
0.34000000000000025 -0.10618665590470784 0.8933674567109878 0.044624401467736385 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6383499878812846 0.05
0.34200000000000025 -0.10618686855667613 0.8933677666490513 0.04462462914524434 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6193584634933786 0.05
0.34400000000000025 -0.10618707262347557 0.8933680634653024 0.044624849679643475 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.632273617437942 0.05
0.34600000000000025 -0.10618726844488667 0.8933683477077805 0.04462506322822177 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6316683024055967 0.05
0.34800000000000025 -0.10618745634760232 0.893368619902076 0.04462526994981944 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6362602996062048 0.05
0.35000000000000026 -0.10618763664571214 0.8933688805522265 0.044625470004309636 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6276450729409546 0.05
0.35200000000000026 -0.10618780964117042 0.8933691301415743 0.044625663552130324 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.624663025002272 0.05
0.35400000000000026 -0.10618797562424791 0.8933693691335944 0.04462585075385345 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6262295503859838 0.05
0.35600000000000026 -0.10618813487396707 0.8933695979726889 0.04462603176979657 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6331157374930294 0.05
0.35800000000000026 -0.10618828765852271 0.8933698170849526 0.04462620675967252 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6239303025269984 0.05
0.36000000000000026 -0.1061884342356872 0.8933700268789061 0.0446263758822707 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6071223463246016 0.05
0.36200000000000027 -0.1061885748532018 0.8933702277462049 0.044626539295172685 -0.1045550776260406 0.889638579890044 0.054035423772025554 0.6195712692412554 0.05
